TAGID,Date,Area,H2,O2,N2,C2H2,C2H4,C2H6,CH4,CO
3228TR01C,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR01D,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR01D,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR01D,21/12/2022,ESP,0,8376,47677,0,92,23,68,618
3228TR01D,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR01D,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01D,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01D,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR01D,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01D,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR01D,20/11/2021,ESP,3,11946,56628,0,17,4,14,528
3228TR01D,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR01D,23/11/2020,ESP,0,7143,26281,0,12,2,7,194
3228TR01D,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR01D,28/11/2019,ESP,0,5520,21470,0,13,3,7,175
3228TR01D,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR01D,11/12/2018,ESP,0,9018,46694,0,12,4,15,556
3228TR01D,25/12/2017,ESP,0,9952,28169,0,0,0,3,286
3228TR01D,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR01D,14/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR01D,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR01D,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR01D,29/1/2015,ESP,-,-,-,-,-,-,-,-
3228TR01D,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR02A,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR02A,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR02A,21/12/2022,ESP,0,18640,55601,0,5,0,3,214
3228TR02A,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR02A,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR02A,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR02A,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR02A,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR02A,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR02A,20/11/2021,ESP,4,15797,60291,0,8,1,8,517
3228TR02A,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR02A,23/11/2020,ESP,2,6239,25042,0,14,1,6,288
3228TR02A,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR02A,28/11/2019,ESP,0,5105,20133,0,5,1,4,186
3228TR02A,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR02A,11/12/2018,ESP,0,7975,30966,0,0,0,4,399
3228TR02A,25/12/2017,ESP,0,10476,28684,0,0,0,2,257
3228TR02A,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR02A,14/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR02A,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR02A,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR02A,29/1/2015,ESP,-,-,-,-,-,-,-,-
3228TR02A,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR02B,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR02B,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR02B,21/12/2022,ESP,0,16014,48919,0,4,0,4,216
3228TR02B,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR02B,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR02B,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR02B,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR02B,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR02B,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR02B,20/11/2021,ESP,11,10388,47331,0,8,1,8,519
3228TR02B,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR02B,23/11/2020,ESP,0,6292,19959,0,5,1,4,180
3228TR02B,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR02B,28/11/2019,ESP,0,6403,23180,0,5,1,3,156
3228TR02B,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR02B,11/12/2018,ESP,0,12574,44493,0,0,0,4,428
3228TR02B,25/12/2017,ESP,0,9650,31096,0,0,0,3,353
3228TR02B,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR02B,14/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR02B,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR02B,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR02B,29/1/2015,ESP,-,-,-,-,-,-,-,-
3228TR02B,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR03A,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR03A,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR03A,21/12/2022,ESP,0,12661,41945,0,5,0,4,241
3228TR03A,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR03A,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR03A,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR03A,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR03A,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR03A,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR03A,20/11/2021,ESP,8,10546,50041,0,9,1,8,534
3228TR03A,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR03A,23/11/2020,ESP,0,7291,24227,0,6,1,3,180
3228TR03A,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR03A,28/11/2019,ESP,0,6396,24055,0,6,1,4,169
3228TR03A,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR03A,11/12/2018,ESP,0,13068,51066,0,0,0,4,460
3228TR03A,25/12/2017,ESP,0,10509,34284,0,0,0,3,381
3228TR03A,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR03A,14/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR03A,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR03A,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR03A,29/1/2015,ESP,-,-,-,-,-,-,-,-
3228TR03A,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR03B,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR03B,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR03B,21/12/2022,ESP,0,14938,48315,0,5,0,3,241
3228TR03B,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR03B,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR03B,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR03B,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR03B,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR03B,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR03B,20/11/2021,ESP,4,8009,51317,0,12,1,8,656
3228TR03B,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR03B,23/11/2020,ESP,0,7417,22920,0,7,1,3,182
3228TR03B,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR03B,28/11/2019,ESP,0,6574,26055,0,7,1,4,193
3228TR03B,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR03B,11/12/2018,ESP,0,9342,44397,0,0,0,5,500
3228TR03B,25/12/2017,ESP,0,9306,33139,0,0,0,0,424
3228TR03B,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR03B,14/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR03B,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR03B,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR03B,29/1/2015,ESP,-,-,-,-,-,-,-,-
3228TR03B,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR04A,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR04A,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR04A,21/12/2022,ESP,0,16667,53440,0,5,0,4,242
3228TR04A,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR04A,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR04A,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR04A,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR04A,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR04A,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR04A,20/11/2021,ESP,4,10132,54360,0,8,1,8,535
3228TR04A,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR04A,23/11/2020,ESP,0,7590,28058,0,6,1,4,201
3228TR04A,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR04A,28/11/2019,ESP,0,5745,24974,0,6,1,4,196
3228TR04A,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR04A,11/12/2018,ESP,0,9784,42450,0,0,0,5,478
3228TR04A,25/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR04A,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR04A,14/12/2017,ESP,0,7261,28422,0,0,0,5,282
3228TR04A,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR04A,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR04A,29/1/2015,ESP,-,-,-,-,-,-,-,-
3228TR04A,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3228TR04B,23/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR04B,22/12/2022,ESP,-,-,-,-,-,-,-,-
3228TR04B,21/12/2022,ESP,0,14022,44308,0,5,0,226,234
3228TR04B,24/12/2021,ESP,-,-,-,-,-,-,-,-
3228TR04B,25/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR04B,24/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR04B,23/11/2021,ESP,-,-,,-,-,-,-,-
3228TR04B,22/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR04B,21/11/2021,ESP,-,-,-,-,-,-,-,-
3228TR04B,20/11/2021,ESP,3,9349,51826,0,10,1,598,620
3228TR04B,15/7/2021,ESP,-,-,-,-,-,-,-,-
3228TR04B,23/11/2020,ESP,0,6852,25160,0,7,1,212,224
3228TR04B,22/11/2020,ESP,-,-,-,-,-,-,-,-
3228TR04B,28/11/2019,ESP,0,6509,25464,0,7,1,191,202
3228TR04B,13/11/2019,ESP,-,-,-,-,-,-,-,-
3228TR04B,11/12/2018,ESP,0,13226,54649,0,0,0,528,533
3228TR04B,25/12/2017,ESP,0,9379,32825,0,3,0,383,386
3228TR04B,15/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR04B,14/12/2017,ESP,-,-,-,-,-,-,-,-
3228TR04B,14/12/2016,ESP,-,-,-,-,-,-,-,-
3228TR04B,23/11/2015,ESP,-,-,-,-,-,-,-,-
3228TR04B,29/1/2015,ESP,-,-,-,-,-,-,-,-
3228TR04B,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3225TR02A,23/12/2022,ESP,-,-,-,-,-,-,-,-
3225TR02A,22/12/2022,ESP,-,-,-,-,-,-,-,-
3225TR02A,21/12/2022,ESP,0,19905,64646,0,15,0,4,343
3225TR02A,24/12/2021,ESP,-,-,-,-,-,-,-,-
3225TR02A,25/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR02A,24/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR02A,23/11/2021,ESP,-,-,,-,-,-,-,-
3225TR02A,22/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR02A,21/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR02A,20/11/2021,ESP,27,13998,66475,0,19,1,9,681
3225TR02A,15/7/2021,ESP,-,-,-,-,-,-,-,-
3225TR02A,23/11/2020,ESP,0,10074,31893,0,11,1,4,230
3225TR02A,22/11/2020,ESP,-,-,-,-,-,-,-,-
3225TR02A,28/11/2019,ESP,0,6194,25721,0,11,1,4,242
3225TR02A,13/11/2019,ESP,-,-,-,-,-,-,-,-
3225TR02A,11/12/2018,ESP,0,16801,61995,0,7,0,6,549
3225TR02A,25/12/2017,ESP,0,14268,38337,0,43,7,25,293
3225TR02A,15/12/2017,ESP,-,-,-,-,-,-,-,-
3225TR02A,14/12/2017,ESP,-,-,-,-,-,-,-,-
3225TR02A,14/12/2016,ESP,-,-,-,-,-,-,-,-
3225TR02A,23/11/2015,ESP,-,-,-,-,-,-,-,-
3225TR02A,29/1/2015,ESP,-,-,-,-,-,-,-,-
3225TR02A,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3225TR02B,23/12/2022,ESP,-,-,-,-,-,-,-,-
3225TR02B,22/12/2022,ESP,-,-,-,-,-,-,-,-
3225TR02B,21/12/2022,ESP,14,17101,53220,0,8,0,4,246
3225TR02B,24/12/2021,ESP,-,-,-,-,-,-,-,-
3225TR02B,25/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR02B,24/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR02B,23/11/2021,ESP,-,-,,-,-,-,-,-
3225TR02B,22/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR02B,21/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR02B,20/11/2021,ESP,21,9776,54427,0,22,1,11,718
3225TR02B,15/7/2021,ESP,-,-,-,-,-,-,-,-
3225TR02B,23/11/2020,ESP,0,8161,23213,0,6,1,4,178
3225TR02B,22/11/2020,ESP,-,-,-,-,-,-,-,-
3225TR02B,28/11/2019,ESP,0,5862,24534,0,14,1,5,272
3225TR02B,13/11/2019,ESP,-,-,-,-,-,-,-,-
3225TR02B,11/12/2018,ESP,0,16255,65248,0,10,0,7,541
3225TR02B,25/12/2017,ESP,0,16045,40850,0,7,0,0,250
3225TR02B,15/12/2017,ESP,-,-,-,-,-,-,-,-
3225TR02B,14/12/2017,ESP,-,-,-,-,-,-,-,-
3225TR02B,14/12/2016,ESP,-,-,-,-,-,-,-,-
3225TR02B,23/11/2015,ESP,-,-,-,-,-,-,-,-
3225TR02B,29/1/2015,ESP,-,-,-,-,-,-,-,-
3225TR02B,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3225TR01,23/12/2022,ESP,-,-,-,-,-,-,-,-
3225TR01,22/12/2022,ESP,-,-,-,-,-,-,-,-
3225TR01,21/12/2022,ESP,0,11602,48434,0,14,3,10,555
3225TR01,24/12/2021,ESP,-,-,-,-,-,-,-,-
3225TR01,25/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR01,24/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR01,23/11/2021,ESP,-,-,,-,-,-,-,-
3225TR01,22/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR01,21/11/2021,ESP,-,-,-,-,-,-,-,-
3225TR01,20/11/2021,ESP,0,7914,59530,0,27,6,22,923
3225TR01,15/7/2021,ESP,-,-,-,-,-,-,-,-
3225TR01,23/11/2020,ESP,0,7002,26987,0,19,4,10,329
3225TR01,22/11/2020,ESP,-,-,-,-,-,-,-,-
3225TR01,28/11/2019,ESP,0,7218,29567,0,22,6,10,262
3225TR01,13/11/2019,ESP,-,-,-,-,-,-,-,-
3225TR01,11/12/2018,ESP,0,10822,37145,0,0,0,0,5
3225TR01,25/12/2017,ESP,0,8721,32202,0,26,0,21,631
3225TR01,15/12/2017,ESP,-,-,-,-,-,-,-,-
3225TR01,14/12/2017,ESP,-,-,-,-,-,-,-,-
3225TR01,14/12/2016,ESP,-,-,-,-,-,-,-,-
3225TR01,23/11/2015,ESP,-,-,-,-,-,-,-,-
3225TR01,29/1/2015,ESP,-,-,-,-,-,-,-,-
3225TR01,25/11/2013,ESP,-,-,-,-,-,-,-,-
,,,,,,,,,,
300TR001,23/12/2022,GPPP,-,-,-,-,-,-,-,-
300TR001,22/12/2022,GPPP,0,7094,62188,0,6,1,4,287
300TR001,21/12/2022,GPPP,-,-,-,-,-,-,-,-
300TR001,24/12/2021,GPPP,-,-,-,-,-,-,-,-
300TR001,25/11/2021,GPPP,-,-,-,-,-,-,-,-
300TR001,24/11/2021,GPPP,-,-,-,-,-,-,-,-
300TR001,23/11/2021,GPPP,-,-,,-,-,-,-,-
300TR001,22/11/2021,GPPP,-,-,-,-,-,-,-,-
300TR001,21/11/2021,GPPP,4,11148,73893,0,4,1,4,209
300TR001,20/11/2021,GPPP,-,-,-,-,-,-,-,-
300TR001,15/7/2021,GPPP,-,-,-,-,-,-,-,-
300TR001,23/11/2020,GPPP,0,3466,24343,0,3,2,2,73
300TR001,22/11/2020,GPPP,-,-,-,-,-,-,-,-
300TR001,28/11/2019,GPPP,0,3393,18743,0,1,1,1,37
300TR001,13/11/2019,GPPP,-,-,-,-,-,-,-,-
300TR001,11/12/2018,GPPP,-,-,-,-,-,-,-,-
300TR001,25/12/2017,GPPP,-,-,-,-,-,-,-,-
300TR001,15/12/2017,GPPP,-,-,-,-,-,-,-,-
300TR001,14/12/2017,GPPP,0,4280,64850,0,0,0,3,83
300TR001,14/12/2016,GPPP,14,3670,72979,0,232,0,3,155
300TR001,23/11/2015,GPPP,-,-,-,-,-,-,-,-
300TR001,29/1/2015,GPPP,-,-,-,-,-,-,-,-
300TR001,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
300TR001A,23/12/2022,GPPP,-,-,-,-,-,-,-,-
300TR001A,22/12/2022,GPPP,1180,20121,63036,0,7,26,137,230
300TR001A,21/12/2022,GPPP,-,-,-,-,-,-,-,-
300TR001A,24/12/2021,GPPP,-,-,-,-,-,-,-,-
300TR001A,25/11/2021,GPPP,-,-,-,-,-,-,-,-
300TR001A,24/11/2021,GPPP,-,-,-,-,-,-,-,-
300TR001A,23/11/2021,GPPP,-,-,,-,-,-,-,-
300TR001A,22/11/2021,GPPP,-,-,-,-,-,-,-,-
300TR001A,21/11/2021,GPPP,2486,19701,78412,0,6,23,171,300
300TR001A,20/11/2021,GPPP,-,-,-,-,-,-,-,-
300TR001A,15/7/2021,GPPP,-,-,-,-,-,-,-,-
300TR001A,23/11/2020,GPPP,706,7411,30293,0,3,13,71,109
300TR001A,22/11/2020,GPPP,-,-,-,-,-,-,-,-
300TR001A,28/11/2019,GPPP,374,5401,22579,0,2,8,30,56
300TR001A,13/11/2019,GPPP,-,-,-,-,-,-,-,-
300TR001A,11/12/2018,GPPP,321,1943,64488,0,12,57,131,256
300TR001A,25/12/2017,GPPP,-,-,-,-,-,-,-,-
300TR001A,15/12/2017,GPPP,-,-,-,-,-,-,-,-
300TR001A,14/12/2017,GPPP,302,2655,44198,0,10,45,115,149
300TR001A,14/12/2016,GPPP,-,-,-,-,-,-,-,-
300TR001A,23/11/2015,GPPP,-,-,-,-,-,-,-,-
300TR001A,29/1/2015,GPPP,-,-,-,-,-,-,-,-
300TR001A,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3000TR001,23/12/2022,GPPP,-,-,-,-,-,-,-,-
3000TR001,22/12/2022,GPPP,0,26556,58931,0,7,1,3,79
3000TR001,21/12/2022,GPPP,-,-,-,-,-,-,-,-
3000TR001,24/12/2021,GPPP,-,-,-,-,-,-,-,-
3000TR001,25/11/2021,GPPP,-,-,-,-,-,-,-,-
3000TR001,24/11/2021,GPPP,-,-,-,-,-,-,-,-
3000TR001,23/11/2021,GPPP,-,-,,-,-,-,-,-
3000TR001,22/11/2021,GPPP,-,-,-,-,-,-,-,-
3000TR001,21/11/2021,GPPP,6,27995,66563,0,8,1,4,109
3000TR001,20/11/2021,GPPP,-,-,-,-,-,-,-,-
3000TR001,15/7/2021,GPPP,-,-,-,-,-,-,-,-
3000TR001,23/11/2020,GPPP,6,12360,27639,0,7,1,2,44
3000TR001,22/11/2020,GPPP,-,-,-,-,-,-,-,-
3000TR001,28/11/2019,GPPP,3,7437,19134,0,6,1,2,35
3000TR001,13/11/2019,GPPP,-,-,-,-,-,-,-,-
3000TR001,11/12/2018,GPPP,0,25233,58854,0,5,0,1,105
3000TR001,25/12/2017,GPPP,-,-,-,-,-,-,-,-
3000TR001,15/12/2017,GPPP,-,-,-,-,-,-,-,-
3000TR001,14/12/2017,GPPP,0,20473,41363,0,4,0,0,17
3000TR001,14/12/2016,GPPP,-,-,-,-,-,-,-,-
3000TR001,23/11/2015,GPPP,-,-,-,-,-,-,-,-
3000TR001,29/1/2015,GPPP,-,-,-,-,-,-,-,-
3000TR001,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3000TR002,23/12/2022,GPPP,-,-,-,-,-,-,-,-
3000TR002,22/12/2022,GPPP,0,28755,62753,0,19,3,3,62
3000TR002,21/12/2022,GPPP,-,-,-,-,-,-,-,-
3000TR002,24/12/2021,GPPP,-,-,-,-,-,-,-,-
3000TR002,25/11/2021,GPPP,-,-,-,-,-,-,-,-
3000TR002,24/11/2021,GPPP,-,-,-,-,-,-,-,-
3000TR002,23/11/2021,GPPP,-,-,,-,-,-,-,-
3000TR002,22/11/2021,GPPP,5,30529,66466,0,25,3,4,63
3000TR002,21/11/2021,GPPP,-,-,-,-,-,-,-,-
3000TR002,20/11/2021,GPPP,-,-,-,-,-,-,-,-
3000TR002,15/7/2021,GPPP,-,-,-,-,-,-,-,-
3000TR002,23/11/2020,GPPP,0,12587,25448,0,25,3,2,30
3000TR002,22/11/2020,GPPP,-,-,-,-,-,-,-,-
3000TR002,28/11/2019,GPPP,-,-,-,-,-,-,-,-
3000TR002,13/11/2019,GPPP,1,7856,18936,0,32,41,2,24
3000TR002,11/12/2018,GPPP,0,28315,58463,0,63,6,6,67
3000TR002,25/12/2017,GPPP,-,-,-,-,-,-,-,-
3000TR002,15/12/2017,GPPP,-,-,-,-,-,-,-,-
3000TR002,14/12/2017,GPPP,0,19965,43399,0,86,8,16,35
3000TR002,14/12/2016,GPPP,-,-,-,-,-,-,-,-
3000TR002,23/11/2015,GPPP,-,-,-,-,-,-,-,-
3000TR002,29/1/2015,GPPP,-,-,-,-,-,-,-,-
3000TR002,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
5500TR001,23/12/2022,GPPP,21,2819,70964,-,16,485,115,478
5500TR001,22/12/2022,GPPP,-,-,-,0,-,-,-,-
5500TR001,21/12/2022,GPPP,-,-,-,-,-,-,-,-
5500TR001,24/12/2021,GPPP,-,-,-,-,-,-,-,-
5500TR001,25/11/2021,GPPP,-,-,-,-,-,-,-,-
5500TR001,24/11/2021,GPPP,-,-,-,-,-,-,-,-
5500TR001,23/11/2021,GPPP,-,-,,-,-,-,-,-
5500TR001,22/11/2021,GPPP,-,-,-,-,-,-,-,-
5500TR001,21/11/2021,GPPP,20,5908,80759,0,15,413,100,464
5500TR001,20/11/2021,GPPP,-,-,-,-,-,-,-,-
5500TR001,15/7/2021,GPPP,-,-,-,-,-,-,-,-
5500TR001,23/11/2020,GPPP,11,1708,30965,0,12,308,56,223
5500TR001,22/11/2020,GPPP,-,-,-,-,-,-,-,-
5500TR001,28/11/2019,GPPP,6,2023,23897,0,11,290,40,184
5500TR001,13/11/2019,GPPP,-,-,-,-,-,-,-,-
5500TR001,11/12/2018,GPPP,26,4555,70118,0,9,368,77,546
5500TR001,25/12/2017,GPPP,-,-,-,-,-,-,-,-
5500TR001,15/12/2017,GPPP,-,-,-,-,-,-,-,-
5500TR001,14/12/2017,GPPP,40,3199,46172,0,8,329,67,425
5500TR001,14/12/2016,GPPP,-,-,-,-,-,-,-,-
5500TR001,23/11/2015,GPPP,-,-,-,-,-,-,-,-
5500TR001,29/1/2015,GPPP,-,-,-,-,-,-,-,-
5500TR001,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
5550TR001,23/12/2022,GPPP,-,-,-,-,-,-,-,-
5550TR001,22/12/2022,GPPP,-,13086,60317,0,15,1,10,897
5550TR001,21/12/2022,GPPP,-,-,-,-,-,-,-,-
5550TR001,24/12/2021,GPPP,-,-,-,-,-,-,-,-
5550TR001,25/11/2021,GPPP,-,-,-,-,-,-,-,-
5550TR001,24/11/2021,GPPP,3,-,-,-,-,-,-,-
5550TR001,23/11/2021,GPPP,-,-,,-,-,-,-,-
5550TR001,22/11/2021,GPPP,-,-,-,-,-,-,-,-
5550TR001,21/11/2021,GPPP,0,10859,56541,0,12,1,12,806
5550TR001,20/11/2021,GPPP,-,-,-,-,-,-,-,-
5550TR001,15/7/2021,GPPP,4,-,-,-,-,-,-,-
5550TR001,23/11/2020,GPPP,-,6623,25752,0,48,1,5,291
5550TR001,22/11/2020,GPPP,0,-,-,-,-,-,-,-
5550TR001,28/11/2019,GPPP,-,6130,20294,0,27,6,3,180
5550TR001,13/11/2019,GPPP,-,-,-,-,-,-,-,-
5550TR001,11/12/2018,GPPP,0,12613,53215,0,0,0,7,696
5550TR001,25/12/2017,GPPP,-,-,-,-,-,-,-,-
5550TR001,15/12/2017,GPPP,-,-,-,-,-,-,-,-
5550TR001,14/12/2017,GPPP,-,12746,4899,0,4,0,0,490
5550TR001,14/12/2016,GPPP,-,-,-,-,-,-,-,-
5550TR001,23/11/2015,GPPP,,-,-,-,-,-,-,-
5550TR001,29/1/2015,GPPP,,-,-,-,-,-,-,-
5550TR001,25/11/2013,GPPP,,-,-,-,-,-,-,-
,,,,,,,,,,
5550TR002,23/12/2022,GPPP,-,-,-,-,-,-,-,-
5550TR002,22/12/2022,GPPP,20,17266,81391,0,86,9,35,299
5550TR002,21/12/2022,GPPP,-,-,-,-,-,-,-,-
5550TR002,24/12/2021,GPPP,-,-,-,-,-,-,-,-
5550TR002,25/11/2021,GPPP,-,-,-,-,-,-,-,-
5550TR002,24/11/2021,GPPP,-,-,-,-,-,-,-,-
5550TR002,23/11/2021,GPPP,-,-,,-,-,-,-,-
5550TR002,22/11/2021,GPPP,-,-,-,-,-,-,-,-
5550TR002,21/11/2021,GPPP,28,30961,70784,0,50,6,13,41
5550TR002,20/11/2021,GPPP,-,-,-,-,-,-,-,-
5550TR002,15/7/2021,GPPP,-,-,-,-,-,-,-,-
5550TR002,23/11/2020,GPPP,3,8812,27187,0,52,6,16,65
5550TR002,22/11/2020,GPPP,-,-,-,-,-,-,-,-
5550TR002,28/11/2019,GPPP,3,6265,19955,0,46,6,13,34
5550TR002,13/11/2019,GPPP,-,-,-,-,-,-,-,-
5550TR002,11/12/2018,GPPP,24,19843,59597,0,421,47,218,356
5550TR002,25/12/2017,GPPP,-,-,-,-,-,-,-,-
5550TR002,15/12/2017,GPPP,-,-,-,-,-,-,-,-
5550TR002,14/12/2017,GPPP,44,5989,64412,0,486,53,254,370
5550TR002,14/12/2016,GPPP,-,-,-,-,-,-,-,-
5550TR002,23/11/2015,GPPP,-,-,-,-,-,-,-,-
5550TR002,29/1/2015,GPPP,-,-,-,-,-,-,-,-
5550TR002,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
5550LBTR001,23/12/2022,GPPP,51,24712,70949,0,28,2,4,439
5550LBTR001,22/12/2022,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,21/12/2022,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,24/12/2021,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,25/11/2021,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,24/11/2021,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,23/11/2021,GPPP,-,-,,-,-,-,-,-
5550LBTR001,22/11/2021,GPPP,-,-,-,-,-,-,-,-
